model,layer,category,pearson_r,pearson_p,pearson_ci_low,pearson_ci_high,spearman_r,spearman_p,n
gpt-oss-120b,27,loyalty-betrayal_virtue,0.3650623657779145,6.762615706585397e-55,0.3231901539831265,0.4055079503230645,0.3678802306732597,8.801369643737892e-56,1705
gpt-oss-120b,27,overall,0.4361524720869517,0.0,0.4241231611911815,0.4480278980675095,0.4281031273426865,0.0,17635
gpt-oss-120b,27,sanctity-degradation_vice,0.3968852320892281,3.2608717002974945e-71,0.3578894803921026,0.4344990140108581,0.3804094253960672,4.153878240933758e-65,1860
gpt-oss-120b,27,sanctity-degradation_virtue,0.3263679466689578,5.770268778243739e-37,0.2793373320758511,0.37183634538743,0.3305874523108895,6.148623176193688e-38,1435
gpt-oss-120b,28,authority-subversion_vice,0.5068496822898947,7.82384962474512e-124,0.4725505764589431,0.539615702470137,0.4765383847665307,1.0848776277113734e-107,1889
gpt-oss-120b,28,authority-subversion_virtue,0.3339897971466771,1.943949226503902e-40,0.2882636705248111,0.3781961501297705,0.3322524025925126,5.184808252957129e-40,1501
gpt-oss-120b,28,care-harm_vice,0.5172404629977663,6.976713663975057e-134,0.4839621945704021,0.5490248643168021,0.5038875769116022,4.538328650667893e-126,1950
gpt-oss-120b,28,care-harm_virtue,0.411897067965441,4.459077746516782e-73,0.3723490823111045,0.4499519264625435,0.4222698956458044,4.338571556621223e-77,1761
gpt-oss-120b,28,fairness-cheating_vice,0.5411259474149245,9.269711464040971e-149,0.5089613124120548,0.5717815942543345,0.5142612497873889,4.141485437746423e-132,1950
gpt-oss-120b,28,fairness-cheating_virtue,0.3638513308103685,2.550345719626288e-52,0.3210216014339059,0.4051958379000306,0.374207602239107,1.813883875989398e-55,1634
gpt-oss-120b,28,loyalty-betrayal_vice,0.5293808662106344,2.6987837608332643e-141,0.4966618460737292,0.5605974414692848,0.5426712663170041,9.180184115814401e-150,1950
gpt-oss-120b,28,loyalty-betrayal_virtue,0.3753479709067929,3.585135744980377e-58,0.3338230378196933,0.4154189449839616,0.3790590530167163,2.2039189936108437e-59,1705
gpt-oss-120b,28,overall,0.4412812307501391,0.0,0.4293178589469905,0.4530897731806771,0.4340582894191561,0.0,17635
gpt-oss-120b,28,sanctity-degradation_vice,0.3984237822621986,8.418857526837835e-72,0.3594818948521863,0.43598035405913,0.3818135174235813,1.2932911858844709e-65,1860
gpt-oss-120b,28,sanctity-degradation_virtue,0.3266552639400503,4.959845171183472e-37,0.2796338142845176,0.3721134499843989,0.3323222288806846,2.423921029151486e-38,1435
gpt-oss-120b,29,authority-subversion_vice,0.5093059021337996,3.256421451111712e-125,0.475118122669424,0.5419583329469596,0.4777547152473821,2.6209285318380786e-108,1889
gpt-oss-120b,29,authority-subversion_virtue,0.3304479610051562,1.426643171970496e-39,0.2846090708668499,0.374779220329449,0.3274062785378125,7.73804884354787e-39,1501
gpt-oss-120b,29,care-harm_vice,0.5194254490557341,3.4016266113663e-135,0.4862467982057771,0.5511085547744901,0.5067581856214455,1.0148536756767035e-127,1950
gpt-oss-120b,29,care-harm_virtue,0.41076927988261,1.1939342226816682e-72,0.3711792312937625,0.4488686287666367,0.4197571643293403,4.1896999453288705e-76,1761
gpt-oss-120b,29,fairness-cheating_vice,0.5401161294515074,4.173187575337725e-148,0.5079033132402169,0.5708204512724511,0.5103458793250578,8.342808317566922e-130,1950
gpt-oss-120b,29,fairness-cheating_virtue,0.3561455222508932,4.729238033585702e-50,0.3130582980035225,0.3977697015464367,0.3629683910164945,4.673816192265704e-52,1634
gpt-oss-120b,29,loyalty-betrayal_vice,0.5257328998945938,4.900204235051459e-139,0.4928443630646923,0.5571213773670345,0.5360649991745746,1.6577484258489127e-145,1950
gpt-oss-120b,29,loyalty-betrayal_virtue,0.3748892635442512,5.0481925274058934e-58,0.3333486176330686,0.4149771467275172,0.3783390847098836,3.7969092441224983e-59,1705
gpt-oss-120b,29,overall,0.4397474298703373,0.0,0.427764255426892,0.4515760542254418,0.4314482218368206,0.0,17635
gpt-oss-120b,29,sanctity-degradation_vice,0.3975499158157582,1.818249792073258e-71,0.3585774067152508,0.4351390068136496,0.3801416868707465,5.185639513596793e-65,1860
gpt-oss-120b,29,sanctity-degradation_virtue,0.3161808401413977,1.1120919393729652e-34,0.2688310666609606,0.3620060991570826,0.3225341113865846,4.280294562952411e-36,1435
gpt-oss-120b,30,authority-subversion_vice,0.5099496263441953,1.409357990742031e-125,0.4757911195027429,0.5425722038348824,0.4778908231467882,2.2349394027607917e-108,1889
gpt-oss-120b,30,authority-subversion_virtue,0.3210922166825748,2.434583209364295e-37,0.2749618660644327,0.3657476196031199,0.3178183652101247,1.409471319860102e-36,1501
gpt-oss-120b,30,care-harm_vice,0.5172631959437163,6.761611737386565e-134,0.4839859616185579,0.5490465454011675,0.5051758830227763,8.281676910363445e-127,1950
gpt-oss-120b,30,care-harm_virtue,0.4082678026078941,1.0468091119505233e-71,0.3685849052622323,0.4464654331533029,0.4158231715323862,1.4038785562012502e-74,1761
gpt-oss-120b,30,fairness-cheating_vice,0.5428825176450729,6.685962319634006e-150,0.5108019250477668,0.5734532942661645,0.5132185749470628,1.712778046063258e-131,1950
gpt-oss-120b,30,fairness-cheating_virtue,0.3594580301770995,5.0982692939468093e-51,0.3164807534039932,0.4009626548062933,0.3661160713437549,5.3459489934941e-53,1634
gpt-oss-120b,30,loyalty-betrayal_vice,0.5215236917076245,1.831307885203258e-136,0.4884411306627929,0.5531091513934272,0.5317612340815078,8.752483461034131e-143,1950
gpt-oss-120b,30,loyalty-betrayal_virtue,0.3737984776322418,1.1366066630674006e-57,0.3322205518027295,0.413926493992767,0.3776473255368027,6.395110153295194e-59,1705
gpt-oss-120b,30,overall,0.4385929853089433,0.0,0.4265949527286032,0.4504366797937548,0.4300574516518329,0.0,17635
gpt-oss-120b,30,sanctity-degradation_vice,0.3979491950361972,1.279343293161373e-71,0.358990668245113,0.4355234357973514,0.3812982176870245,1.9859329942258724e-65,1860
gpt-oss-120b,30,sanctity-degradation_virtue,0.3149370944451725,2.0849511428347363e-34,0.2675491261281813,0.3608052240467275,0.3201101085959271,1.4971074030919533e-35,1435
gpt-oss-120b,31,authority-subversion_vice,0.5081892949178429,1.3861277352362347e-124,0.4739508338729974,0.5408934268067815,0.4770189953878606,6.193152625130442e-108,1889
gpt-oss-120b,31,authority-subversion_virtue,0.3208093081696815,2.8359735867907148e-37,0.2746702886909855,0.3654743818095269,0.3173382833800096,1.8200888379392836e-36,1501
gpt-oss-120b,31,care-harm_vice,0.5088251686030263,6.429246301966814e-129,0.4751674672786122,0.5409960087854838,0.4962493149333564,9.388912153746494e-122,1950
gpt-oss-120b,31,care-harm_virtue,0.4060565251769616,7.02575313436661e-71,0.3662920652151942,0.4443405766259548,0.413583361099773,1.0153490142060288e-73,1761
gpt-oss-120b,31,fairness-cheating_vice,0.5381624839550482,7.555760127515027e-147,0.5058567297648281,0.5689607359807746,0.5069217716897902,8.163412758513411e-128,1950
gpt-oss-120b,31,fairness-cheating_virtue,0.358299303554468,1.1146025453757008e-50,0.315283439526283,0.3998458634791245,0.3667002249028734,3.565408979039972e-53,1634
gpt-oss-120b,31,loyalty-betrayal_vice,0.5195830786811613,2.733177987757736e-135,0.4864116320027059,0.5512588614365141,0.5319311260064594,6.8454209147326915e-143,1950
gpt-oss-120b,31,loyalty-betrayal_virtue,0.3687168302564261,4.785468365249665e-56,0.3269667957493056,0.4090304055677802,0.3716073171944264,5.748787865055279e-57,1705
gpt-oss-120b,31,overall,0.4350229868160113,0.0,0.4229792607807001,0.4469130399717237,0.4262080387018443,0.0,17635
gpt-oss-120b,31,sanctity-degradation_vice,0.3984545165666552,8.193582331516235e-72,0.3595137074683366,0.4360099434526063,0.3817560417925776,1.356716101651817e-65,1860
gpt-oss-120b,31,sanctity-degradation_virtue,0.3015048320789546,1.5309343183638646e-31,0.2537150465786912,0.3478262591082212,0.3051023034828296,2.7041133203144657e-32,1435
gpt-oss-120b,32,authority-subversion_vice,0.4940000724236973,8.616340110244229e-117,0.459128051045633,0.527352054871834,0.4629101425327005,6.02300168449165e-101,1889
gpt-oss-120b,32,authority-subversion_virtue,0.3137953692620346,1.1837177534775304e-35,0.2674441411854489,0.358697739849908,0.3100420522515056,8.369639494913847e-35,1501
gpt-oss-120b,32,care-harm_vice,0.490919913917505,8.309100416113432e-119,0.4564772421195162,0.5238934478608973,0.4785309629479487,3.731220672850036e-112,1950
gpt-oss-120b,32,care-harm_virtue,0.4015254351335665,3.3228824541463373e-69,0.3615953546290503,0.4399852240982767,0.4071798443397491,2.6757754189808545e-71,1761
gpt-oss-120b,32,fairness-cheating_vice,0.5309408448214499,2.8619926656029613e-142,0.4982947015578824,0.5620835738622261,0.4992965212219937,1.8366805534882512e-123,1950
gpt-oss-120b,32,fairness-cheating_virtue,0.3571399262616349,2.4299529845390826e-50,0.3140855903542828,0.3987283215548352,0.3640425894692438,2.236167108105064e-52,1634
gpt-oss-120b,32,loyalty-betrayal_vice,0.5110800530025739,3.101316025120063e-130,0.477523361617731,0.5431479218623865,0.5115852176964093,1.5675610265550641e-130,1950
gpt-oss-120b,32,loyalty-betrayal_virtue,0.3612326878280214,1.0459445840072726e-53,0.3192338716489813,0.4018153213853698,0.3623007709717843,4.891290598799005e-54,1705
gpt-oss-120b,32,overall,0.4255105472156194,0.0,0.4133469407179174,0.4375223237675042,0.4153684800898434,0.0,17635
gpt-oss-120b,32,sanctity-degradation_vice,0.3893734009641381,2.1886209261994667e-68,0.3501179176277409,0.4272635827133679,0.3757838115161634,1.8637333364858624e-63,1860
gpt-oss-120b,32,sanctity-degradation_virtue,0.2931022435332991,7.989389136855027e-30,0.2450710290329461,0.3396981952471321,0.2940472796932404,5.154545266394194e-30,1435
gpt-oss-120b,33,authority-subversion_vice,0.4755009893005011,3.62730494958709e-107,0.4398320839764703,0.5096721203162222,0.4454545252435444,9.619839381752531e-93,1889
gpt-oss-120b,33,authority-subversion_virtue,0.3058235471959579,7.291862583954676e-34,0.2592374548397511,0.3509898709426083,0.3030146240727834,3.0221593128287667e-33,1501
gpt-oss-120b,33,care-harm_vice,0.4700180647376195,9.699617355622777e-108,0.4346974372337847,0.5038949403462808,0.4572650124286747,2.3504748551312188e-101,1950
gpt-oss-120b,33,care-harm_virtue,0.3984798344326185,4.292603590908219e-68,0.3584395695405129,0.4370567293038805,0.4072580182622889,2.5015765639987148e-71,1761
gpt-oss-120b,33,fairness-cheating_vice,0.5019776658598992,5.575982631122574e-125,0.4680161799893664,0.5344586205278781,0.4668039547592034,4.182323302221699e-106,1950
gpt-oss-120b,33,fairness-cheating_virtue,0.3408023406325285,1.0172572612787198e-45,0.2972204340185016,0.382967122025962,0.3467581158150071,2.2608968986672777e-47,1634
gpt-oss-120b,33,loyalty-betrayal_vice,0.509270713345449,3.5382825959002515e-129,0.4756329324179675,0.5414212407225407,0.5119878519453485,9.092599447634082e-131,1950
gpt-oss-120b,33,loyalty-betrayal_virtue,0.3421494534525647,5.104413580254218e-48,0.2995415674343007,0.3833953053333954,0.3368136006890614,1.6942099985120902e-46,1705
gpt-oss-120b,33,overall,0.4091487208895095,0.0,0.3967852802304513,0.4213637357038164,0.3975648194182181,0.0,17635
gpt-oss-120b,33,sanctity-degradation_vice,0.3666663140011504,2.8101193534801853e-60,0.3266585161601482,0.4053624608270458,0.3543745210061784,3.7466367015368918e-56,1860
gpt-oss-120b,33,sanctity-degradation_virtue,0.2702049307120803,1.9830011499684128e-25,0.2215545085918135,0.3175135898733197,0.2671681594856116,7.070477413154609e-25,1435
gpt-oss-120b,34,authority-subversion_vice,0.4560239720262724,1.1834400236656542e-97,0.4195515838777693,0.4910263149415059,0.4278412079740976,6.152900240196703e-85,1889
gpt-oss-120b,34,authority-subversion_virtue,0.2887682740074512,3.2260276804551195e-30,0.2417022656960583,0.3344787295394781,0.2821005899510491,7.37153515863517e-29,1501
gpt-oss-120b,34,care-harm_vice,0.4511925868062763,2.075442418386726e-98,0.4151165192745491,0.4858519265659072,0.4390477870715842,1.078211165255707e-92,1950
gpt-oss-120b,34,care-harm_virtue,0.394382877502426,1.286093749359948e-66,0.354195834998168,0.4331160132184056,0.4015772396508104,3.1806296452815457e-69,1761
gpt-oss-120b,34,fairness-cheating_vice,0.4979225360177201,1.0878672602903731e-122,0.4637832431793598,0.5305853090741085,0.4622554177291303,8.036990798092069e-104,1950
gpt-oss-120b,34,fairness-cheating_virtue,0.3194873343527424,4.3029482283280096e-40,0.2752579356284071,0.3623671303446902,0.3250961222089131,1.5723712893245218e-41,1634
gpt-oss-120b,34,loyalty-betrayal_vice,0.4865029628299917,2.1023912854032675e-116,0.4518713203045972,0.5196704168613092,0.4693943257963164,2.019990713139896e-107,1950
gpt-oss-120b,34,loyalty-betrayal_virtue,0.337538974721076,1.056690573626282e-46,0.2947893770322793,0.3789401323054833,0.3320798440644676,3.576537345937655e-45,1705
gpt-oss-120b,34,overall,0.3958480526799111,0.0,0.3833280939944938,0.4082225642389518,0.3823656216360447,0.0,17635
